Id,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
1103,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,No Fireplace,Attchd,1960.0,RFn,TA,TA,Y,No Pool,MnWw,No feature,4,2007,WD,Family,-0.8720857330470169,0.35710040327597226,-0.35102701321595464,-0.7917153906339611,1.2757140705783565,-0.32442890816047915,0.3200150404103365,-0.2895216797439581,-0.32834483792961006,-0.10575150961553113,-0.07156146158737137,-0.794454446433175,-0.12057789121957523,-0.7230405271756094,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-1.0217185939050903,-1.020326692978142,-0.7526720969284765,-0.4605267637484015,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5752474809620011
1104,RL,Pave,No alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,Hip,CompShg,BrkFace,BrkFace,No veneer,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,BuiltIn,1954.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,7,2006,WD,Normal,-0.8720857330470169,0.616797132483575,-0.1598929724529373,-0.06784706561198434,0.3775767021119833,-0.572899227649295,0.46714837492712646,-0.2895216797439581,-1.2826443136807912,-0.9164118370235322,0.08428166935783542,-0.794454446433175,-0.12057789121957523,-0.608928593524235,-0.8169077000660736,3.934481842219934,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,0.3138793157852574,0.31038101164124743,-0.7526720969284765,-0.7027302693366689,2.7827278178101436,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.26634138382950706
1105,RM,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,No Fireplace,Detchd,1970.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,4,2007,WD,Normal,2.433670859809318,-0.9702384348962194,-0.8497767824111789,-0.7917153906339611,-0.5205606663543899,1.105655819564039,-0.9712446714683576,-0.2895216797439581,0.1420207804501191,-0.9735005924747999,-1.3806437615271083,0.74522926111446,-0.12057789121957523,-0.4035271129517613,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,0.3138793157852574,-0.15186482259496153,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.9408914326698511
1106,RL,Pave,No alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,1994.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,4,2010,WD,Normal,0.07241615062622181,1.1650457830329586,0.17494184450677794,1.3798895844319692,-0.5205606663543899,1.4259064535718462,1.2950478840738402,-0.2895216797439581,-0.3079924794420256,0.9286967391614392,0.87908163717839,1.7762674581329656,-0.12057789121957523,2.1069354273784735,1.1104631500085165,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,1.5265903546772015,2.1560883069054766,0.3138793157852574,1.1181439340944206,0.7301457226071114,-0.2183232581601341,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,1.8203508233308094
1107,RL,Pave,No alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,1990,1991,Hip,CompShg,HdBoard,HdBoard,No veneer,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,1990.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,5,2007,WD,Normal,-0.8720857330470169,1.6267288571798078,-0.0150914242937299,0.6560212594099923,-0.5205606663543899,-0.572899227649295,0.6494180281344931,-0.2895216797439581,-0.8936881292513998,-0.33410653142060187,0.7284332772646901,-0.794454446433175,-0.12057789121957523,-0.13726593443188786,1.1104631500085165,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,0.3138793157852574,1.1508279829798091,-0.7526720969284765,2.9908731908844093,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.00912977642122634
1108,RL,Pave,No alley,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,No veneer,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,2006.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,9,2006,New,Partial,0.07241615062622181,3.184909232425424,1.2758138771947118,0.6560212594099923,-0.5205606663543899,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.680227593788463,-0.43001564057873154,-0.7131156839784726,1.803761810053459,-0.12057789121957523,0.9639142253038743,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,1.5265903546772015,0.6019481512572666,0.3138793157852574,-0.2359095197288177,-0.7526720969284765,0.8110416405900025,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,1.186462903602804
1109,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,Gable,CompShg,VinylSd,VinylSd,No veneer,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,2000.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,11,2007,WD,Abnorml,0.07241615062622181,-1.6627630461164935,-0.24465241356617062,-0.06784706561198434,-0.5205606663543899,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.8068644910445439,-0.30213682836789196,-0.5546751675175124,0.905612980650672,-0.12057789121957523,0.3343967246604593,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,0.3138793157852574,-0.04447437625725642,0.04454178454226969,0.02388024742813333,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.0047394769194162465
1110,RL,Pave,No alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2004.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,3,2009,WD,Normal,-0.8720857330470169,1.4247425122405613,0.08547910500827662,1.3798895844319692,-0.5205606663543899,-0.34099359612640023,1.3104200235009675,-0.2895216797439581,0.5196700990530747,1.780460970494353,1.751803170471548,-0.794454446433175,-0.12057789121957523,0.6120690965454701,1.1104631500085165,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,1.6494772254756052,1.8185164102098887,0.24384525490995623,2.097747764027673,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,1.2529722775772492
1111,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1995,1996,Gable,CompShg,HdBoard,HdBoard,No veneer,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,1995.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,6,2008,WD,Normal,0.07241615062622181,-1.6627630461164935,-0.2509568348059979,-0.06784706561198434,-0.5205606663543899,-0.572899227649295,-0.4903163093910889,-0.2895216797439581,-0.029843580111705018,-0.6469529112935487,-1.0092176327743656,1.2332540077032192,-0.12057789121957523,0.27353702671305963,1.1104631500085165,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,0.911801954833566,0.6019481512572666,0.3138793157852574,-0.1938871711618896,1.033086997565995,0.5688381350017351,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.09299836181441452
1112,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,1976.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,9,2008,WD,Normal,0.07241615062622181,0.6456523246177531,-0.0027827923493052237,0.6560212594099923,0.3775767021119833,3.071332124853338,-0.08624864444945671,-0.2895216797439581,-0.37809504756592754,-0.5784464047520276,-0.16506734015449542,1.1897212838291047,-0.12057789121957523,0.8555078883350686,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,1.3900523091703956,-0.21029711830014602,0.911801954833566,0.6019481512572666,0.3138793157852574,0.04890862055813933,-0.7526720969284765,0.3417723485127343,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.3073413679879818
1113,RL,Pave,No alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1957,1957,Gable,CompShg,WdShing,Wd Shng,No veneer,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,No Fireplace,Detchd,1957.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,7,2006,WD,Normal,-0.8720857330470169,0.4436659796785065,-0.341019995374959,-0.7917153906339611,1.2757140705783565,-0.572899227649295,0.5835374305896618,-0.2895216797439581,-1.038416011829778,-0.5487602519173683,-0.8975300555969673,-0.794454446433175,-0.12057789121957523,-1.3278337755278933,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.932563244697341,-0.9521920043909432,-1.0217185939050903,-0.7681926015765734,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.6395503828140712
1114,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,No veneer,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,No Fireplace,Attchd,1953.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,5,2007,WD,Normal,-0.8720857330470169,0.24167963473925994,-0.15859206013360785,-0.7917153906339611,1.2757140705783565,-0.572899227649295,0.4407961359091939,-0.2895216797439581,-0.45724310835097814,-0.11031861005163254,-0.3988320365723056,-0.794454446433175,-0.12057789121957523,-0.9626755878434954,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-1.0217185939050903,-1.085694790748919,-0.7526720969284765,-0.4302513255498681,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5815516870259295
1115,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1954,2000,Gable,CompShg,MetalSd,MetalSd,No veneer,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No Fireplace,Detchd,1955.0,Unf,TA,TA,Y,No Pool,MnPrv,No feature,8,2006,WD,Normal,-0.8720857330470169,0.9342042459595339,-0.5111392986718853,-0.7917153906339611,1.2757140705783565,-0.572899227649295,-0.05989640543152418,-0.2895216797439581,-0.3373903305907587,-0.5099398982105063,-0.8533745018291587,-0.794454446433175,-0.12057789121957523,-1.2955020609933372,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-1.5473516445409765,-0.9521920043909432,-1.0217185939050903,-0.6841479044427173,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.8021988992634251
1116,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,2007.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,11,2007,New,Partial,-0.8720857330470169,1.020769822362068,0.15782984399867533,1.3798895844319692,-0.5205606663543899,1.2381733232914074,1.2335593263653308,-0.2895216797439581,0.368158096978835,1.5475388482531809,1.4868698478646964,-0.794454446433175,-0.12057789121957523,0.4180788093381338,1.1104631500085165,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,1.6494772254756052,2.126680299700695,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,1.732091938435811
1117,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2002,2002,Hip,CompShg,VinylSd,VinylSd,No veneer,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,2002.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,3,2009,WD,Normal,0.5446670924628412,-1.6627630461164935,-0.27597437940848707,1.3798895844319692,-0.5205606663543899,-0.572899227649295,-0.19604964035750894,-0.2895216797439581,-1.1582687895899975,-1.4804487408820568,-0.9936333196798448,0.6719109893264774,-0.12057789121957523,-0.18100884233158138,1.1104631500085165,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,0.3138793157852574,0.25435121355200996,0.20398456083641892,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.04382555451577263
1118,RL,Pave,No alley,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1967,2003,Gable,CompShg,VinylSd,VinylSd,No veneer,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No Fireplace,Attchd,1967.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,5,2008,WD,Normal,-0.8720857330470169,-0.018017094468342792,-0.07443304009083423,-0.7917153906339611,1.2757140705783565,-0.572899227649295,0.5703613110806955,-0.2895216797439581,-0.8484606659456567,-0.37064333490941315,-0.6949339853681985,-0.794454446433175,-0.12057789121957523,-1.1794882617811067,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.932563244697341,-0.9521920043909432,0.3138793157852574,-0.10517332418726365,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.6382895416012855
1119,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,1958,1987,Gable,CompShg,MetalSd,MetalSd,No veneer,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Min2,No Fireplace,BuiltIn,1958.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,12,2008,WD,Normal,0.5446670924628412,0.7899282852886435,0.33195195443200004,-0.7917153906339611,0.3775767021119833,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,-0.07733241658273536,-1.1950049636257185,-0.36506602486751083,0.53443922972401,-0.12057789121957523,0.16513068974425404,-0.8169077000660736,3.934481842219934,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-1.0217185939050903,-0.8055458003027317,1.479526771189613,-0.18804781996160067,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5122054203227165
1120,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,No veneer,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,No Fireplace,Attchd,1959.0,RFn,TA,TA,Y,No Pool,GdWo,No feature,7,2006,WD,Normal,-0.8720857330470169,0.35710040327597226,-0.29498771330637885,-0.7917153906339611,-0.5205606663543899,-0.572899227649295,-0.16091332166693223,-0.2895216797439581,0.23473708022689263,-0.037245003074009915,-0.3157157000681953,-0.794454446433175,-0.12057789121957523,-0.9018158898960957,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-1.0217185939050903,-0.8709138980735088,0.3634273371305682,-0.7027302693366689,3.764592394624312,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.591638416728215
1121,RM,Pave,No alley,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1920,1950,Gable,CompShg,BrkFace,BrkFace,No veneer,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,1920.0,Unf,TA,TA,Y,No Pool,MnPrv,No feature,5,2007,WD,Normal,-0.6359602621287072,0.03969328980001337,-0.22463837788417929,-0.06784706561198434,-0.5205606663543899,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,1.005865329589814,-0.10118440917942972,-0.3884424945092918,-0.794454446433175,-0.12057789121957523,-0.9550681256000705,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,-1.0217185939050903,-0.7681926015765734,-0.7526720969284765,-0.36970044915280126,1.4735750487245856,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.7845471222844255
1122,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No Fireplace,Attchd,2005.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,7,2006,New,Partial,-0.8720857330470169,0.7610730931544654,-0.04241058299964809,0.6560212594099923,-0.5205606663543899,0.5093270527908808,-0.9185401934324925,-0.2895216797439581,2.172733882877988,1.1319327085679523,1.0141456839975693,-0.794454446433175,-0.12057789121957523,0.07193927726229836,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.2970135549899303,-0.9521920043909432,1.6494772254756052,1.4449844229483058,0.395315892389398,-0.39997588735133466,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.4069478237980513
1123,RL,Pave,No alley,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1956,1956,Gable,CompShg,AsbShng,AsbShng,No veneer,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,No Fireplace,Basment,1956.0,Unf,TA,TA,Y,No Pool,MnPrv,No feature,10,2009,COD,Abnorml,-0.8720857330470169,-1.6627630461164935,-0.15829184959837797,-1.5155837156559377,-2.3168354032871363,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.2369984533921798,-0.8775914833166701,-0.5235065413284711,-0.794454446433175,-0.12057789121957523,-1.0539651347645949,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.932563244697341,-0.9521920043909432,-1.0217185939050903,-0.8615755983919692,-0.24245521278719895,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,2.590344113917884,-0.06888171270971953,-0.0879311199045929,-0.8652409599027097
1124,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1947,2008,Hip,CompShg,VinylSd,VinylSd,No veneer,TA,Ex,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,Y,No Pool,No Fence,No feature,6,2009,WD,Normal,-0.8720857330470169,-0.22000343940758935,-0.11035823414000871,-0.7917153906339611,3.071988807511103,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.2957941556896459,-0.8182191776473517,-1.204021546455874,-0.794454446433175,-0.12057789121957523,-1.5522539117089293,-0.8169077000660736,3.934481842219934,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-1.5473516445409765,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,-0.7526720969284765,2.324813550516674,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.7895904871355682
1125,RL,Pave,No alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,1992.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,7,2007,WD,Normal,0.5446670924628412,-1.6627630461164935,-0.1383778840947966,0.6560212594099923,-0.5205606663543899,0.36576642375289825,-0.9712446714683576,-0.2895216797439581,-0.4142770182105221,-1.5352539461152739,-0.9079195976599811,0.740646869127711,-0.12057789121957523,-0.06119131199763834,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,0.3138793157852574,-0.3759840149519113,0.04454178454226969,-0.3242872918550011,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.2108643704669367
1126,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1955,1955,Gable,CompShg,Plywood,Plywood,No veneer,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Fa,Typ,TA,Detchd,1977.0,Unf,Fa,Fa,Y,No Pool,No Fence,No feature,11,2009,WD,Normal,-0.8720857330470169,0.06854848193419145,-0.007386020556163233,-1.5155837156559377,-0.5205606663543899,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.9900357174328038,-0.11716926070578466,-0.40662419311956594,-0.794454446433175,-0.12057789121957523,-0.9683811845260641,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.932563244697341,0.6019481512572666,0.3138793157852574,0.9313779404636291,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.827415723519139
1127,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,2007.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,6,2009,WD,Normal,1.4891689761360798,-0.1334378630050551,-0.6828597248233711,0.6560212594099923,-0.5205606663543899,0.1449039175406175,-0.9712446714683576,-0.2895216797439581,1.8222210422584784,0.7231772195368756,1.0219378405448296,-0.794454446433175,-0.12057789121957523,0.07764487394486708,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,0.2970135549899303,0.6019481512572666,1.6494772254756052,0.8753481423743917,0.38734375357469053,-0.39997588735133466,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.08351940797558204
1128,RL,Pave,No alley,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,2004,2004,Hip,CompShg,VinylSd,VinylSd,No veneer,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2004.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,11,2007,WD,Family,-0.8720857330470169,3.5888819223039174,0.40670437770423773,0.6560212594099923,-0.5205606663543899,-0.572899227649295,1.883581222141,-0.2895216797439581,-0.7625284856647446,1.0816946037708366,0.9570032026509934,-0.794454446433175,-0.12057789121957523,0.030098234923461115,1.1104631500085165,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,1.6494772254756052,0.7352736471512981,0.395315892389398,-0.15777238176306724,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.9881956228922543
